step,pwm_l,pwm_r,compensation,enc_l,enc_r
500,-80.0000,-110.0000,-30.0000,120.3029
501,-80.9000,-110.9000,-30.0000,119.9818
502,-81.8000,-111.8000,-30.0000,119.6378
503,-82.7000,-112.7000,-30.0000,119.3167
504,-83.6000,-113.6000,-30.0000,118.9727
505,-84.5000,-114.5000,-30.0000,118.6287
506,-85.4000,-115.4000,-30.0000,118.2617
507,-86.3000,-116.3000,-30.0000,117.9177
508,-87.2000,-117.2000,-30.0000,117.5508
509,-88.1000,-118.1000,-30.0000,117.1838
510,-89.0000,-119.0000,-30.0000,116.8169
511,-89.9000,-119.9000,-30.0000,116.4499
512,-90.8000,-120.8000,-30.0000,116.0830
513,-91.7000,-121.7000,-30.0000,115.7161
514,-92.6000,-122.6000,-30.0000,115.3491
515,-93.5000,-123.5000,-30.0000,114.9592
516,-94.4000,-124.4000,-30.0000,114.5923
517,-95.3000,-125.3000,-30.0000,114.2024
518,-96.2000,-126.2000,-30.0000,113.7896
519,-97.1000,-127.1000,-30.0000,113.3997
520,-98.0000,-128.0000,-30.0000,113.0099
521,-98.9000,-128.9000,-30.0000,112.6200
522,-99.8000,-129.8000,-30.0000,112.2301
523,-100.7000,-130.7000,-30.0000,111.8173
524,-101.6000,-131.6000,-30.0000,111.4045
525,-102.5000,-132.5000,-30.0000,110.9917
526,-103.4000,-133.4000,-30.0000,110.5789
527,-104.3000,-134.3000,-30.0000,110.1660
528,-105.2000,-135.2000,-30.0000,109.7532
529,-106.1000,-136.1000,-30.0000,109.3175
530,-107.0000,-137.0000,-30.0000,108.8817
531,-107.9000,-137.9000,-30.0000,108.4460
532,-108.8000,-138.8000,-30.0000,108.0102
533,-109.7000,-139.7000,-30.0000,107.5745
534,-110.6000,-140.6000,-30.0000,107.1388
535,-111.5000,-141.5000,-30.0000,106.6801
536,-112.4000,-142.4000,-30.0000,106.2214
537,-113.3000,-143.3000,-30.0000,105.7627
538,-114.2000,-144.2000,-30.0000,105.3040
539,-115.1000,-145.1000,-30.0000,104.8454
540,-116.0000,-146.0000,-30.0000,104.3867
541,-116.9000,-146.9000,-30.0000,103.9280
